pos,word,pos_score,neg_score
noun,publican,0.0,0.0
noun,publication,0.0,0.0
noun,publiciser,0.0,0.0
noun,publicist,0.0,0.0
noun,publicity,0.0,0.0
noun,publicity_man,0.0,0.0
noun,publicizer,0.0,0.0
noun,publicizing,0.0,0.0
noun,publisher,0.0,0.0
noun,publishing,0.0,0.0
noun,publishing_company,0.0,0.0
noun,publishing_conglomerate,0.0,0.0
noun,publishing_empire,0.0,0.0
noun,publishing_firm,0.0,0.0
noun,publishing_house,0.0,0.0
noun,publius_aelius_hadrianus,0.0,0.0
noun,publius_cornelius_scipio,0.0,0.0
noun,publius_cornelius_scipio_africanus_major,0.0,0.0
noun,publius_cornelius_tacitus,0.0,0.0
noun,publius_ovidius_naso,0.0,0.0
noun,publius_terentius_afer,0.0,0.0
noun,publius_vergilius_maro,0.0,0.0
noun,pubococcygeus_exercises,0.0,0.0
noun,puccini,0.0,0.0
noun,puccinia,0.0,0.0
noun,puccinia_graminis,0.0,0.0
noun,pucciniaceae,0.125,0.0
noun,puccoon,0.0,0.0
noun,puce,0.0,0.0
noun,puck,0.0,0.0
noun,pucker,0.0,0.625
noun,puckerbush,0.0,0.0
noun,puckishness,0.25,0.0
noun,pud,0.0,0.0
noun,pudden-head,0.0,0.125
noun,pudding,0.0,0.0416666666667
noun,pudding-face,0.0,0.0
noun,pudding-wife,0.0,0.0
noun,pudding_berry,0.25,0.0
noun,pudding_face,0.0,0.0
noun,pudding_head,0.0,0.125
noun,pudding_pipe_tree,0.0,0.0
noun,pudding_stone,0.0,0.0
noun,puddingwife,0.0,0.0
noun,puddle,0.0,0.0
noun,puddler,0.0,0.0
noun,pudendal_artery,0.0,0.0
noun,pudendal_block,0.0,0.375
noun,pudendal_cleavage,0.0,0.0
noun,pudendal_cleft,0.0,0.0
noun,pudendal_slit,0.0,0.0
noun,pudendal_vein,0.0,0.0
noun,pudendum,0.0,0.0
noun,pudge,0.0,0.0
noun,pudginess,0.0,0.0
noun,puebla,0.0,0.0
noun,puebla_de_zaragoza,0.0,0.0
noun,pueblo,0.0,0.0
noun,pueraria,0.0,0.0
noun,pueraria_lobata,0.0,0.0
noun,puerility,0.0,0.0
noun,puerpera,0.0,0.0
noun,puerperal_fever,0.0,0.0
noun,puerperium,0.0,0.0
noun,puerto_rican,0.0,0.0
noun,puerto_rico,0.0,0.0
noun,puff,0.03125,0.0
noun,puff_adder,0.0,0.0
noun,puff_batter,0.0,0.0
noun,puff_of_air,0.0,0.0
noun,puff_paste,0.0,0.0
noun,puffball,0.0625,0.0
noun,puffbird,0.0,0.0
noun,puffed_rice,0.0,0.5
noun,puffed_wheat,0.0,0.0
noun,puffer,0.25,0.125
noun,pufferfish,0.25,0.125
noun,puffery,0.25,0.0
noun,puffin,0.0,0.0
noun,puffiness,0.0625,0.375
noun,puffing,0.0,0.0
noun,puffinus,0.0,0.0
noun,puffinus_puffinus,0.0,0.0
noun,pug,0.0,0.0
noun,pug-dog,0.0,0.0
noun,pug_nose,0.0,0.0
noun,puget_sound,0.0,0.0
noun,pugilism,0.0,0.0
noun,pugilist,0.0,0.0
noun,pugin,0.0,0.0
noun,puglia,0.0,0.0
noun,pugnacity,0.0,0.25
noun,puissance,0.125,0.0
noun,pujunan,0.0,0.0
noun,puka,0.0,0.0
noun,puka_inti,0.0,0.0
noun,puke,0.0,0.0
noun,puking,0.0,0.0
noun,puku,0.0,0.0
noun,pul,0.0,0.0
noun,pula,0.0,0.0
noun,pulasan,0.0,0.0
noun,pulasan_tree,0.0,0.0
noun,pulassan,0.0,0.0
noun,pulchritude,0.375,0.125
noun,pulex,0.0,0.125
noun,pulex_irritans,0.0,0.0
noun,pulicaria,0.0,0.0
noun,pulicaria_dysenterica,0.0,0.0
noun,pulicidae,0.0,0.0
noun,pulitzer,0.0,0.0
noun,pull,0.0178571428571,0.0535714285714
noun,pull-in,0.0,0.0
noun,pull-off,0.0,0.0
noun,pull-through,0.0,0.0
noun,pull-up,0.0,0.0
noun,pull_chain,0.0,0.0
noun,pullback,0.0,0.0
noun,puller,0.0,0.0
noun,pullet,0.0,0.0
noun,pulley,0.0,0.0
noun,pulley-block,0.0,0.0
noun,pulley_block,0.0,0.0
noun,pulling,0.0,0.0
noun,pulling_out,0.0,0.0
noun,pullman,0.0,0.0
noun,pullman_car,0.0,0.0
noun,pullman_porter,0.0,0.0
noun,pullorum_disease,0.125,0.0
noun,pullout,0.0,0.0
noun,pullover,0.0,0.0
noun,pullulation,0.0,0.0625
noun,pulmonary_anthrax,0.0,0.0
noun,pulmonary_artery,0.0,0.0
noun,pulmonary_circulation,0.0,0.0
noun,pulmonary_congestion,0.0,0.0
noun,pulmonary_embolism,0.0,0.0
noun,pulmonary_emphysema,0.25,0.25
noun,pulmonary_plexis,0.0,0.0
noun,pulmonary_reserve,0.0,0.0
noun,pulmonary_stenosis,0.0,0.0
noun,pulmonary_trunk,0.0,0.0
noun,pulmonary_tuberculosis,0.0,0.0
noun,pulmonary_valve,0.0,0.0
noun,pulmonary_vein,0.0,0.0
noun,pulmonata,0.0,0.0
noun,pulmonic_plague,0.0,0.0
noun,pulp,0.0,0.1
noun,pulp_cavity,0.0,0.0
noun,pulp_magazine,0.0,0.5
noun,pulpiness,0.375,0.125
noun,pulpit,0.0,0.0
noun,pulpwood,0.0,0.0
noun,pulque,0.0,0.0
noun,pulsar,0.0,0.0
noun,pulsatilla,0.0,0.0
noun,pulsatilla_occidentalis,0.0,0.0
noun,pulsatilla_patens,0.0,0.0
noun,pulsatilla_vulgaris,0.0,0.0
noun,pulsation,0.0,0.0
noun,pulse,0.0,0.0
noun,pulse-time_modulation,0.0,0.0
noun,pulse_counter,0.0,0.0
noun,pulse_generator,0.0,0.0
noun,pulse_height_analyzer,0.0,0.0
noun,pulse_modulation,0.0,0.0
noun,pulse_rate,0.0,0.0
noun,pulse_timing_circuit,0.0,0.0
noun,pulseless_disease,0.0,0.625
noun,pulsing,0.0,0.0
noun,pulverisation,0.0,0.0
noun,pulverization,0.0,0.0
noun,puma,0.0,0.0
noun,pumice,0.0,0.0
noun,pumice_stone,0.0,0.0
noun,pummelo,0.0,0.0
noun,pump,0.0,0.0833333333333
noun,pump-and-dump_scheme,0.0,0.0
noun,pump-type_pliers,0.0,0.0
noun,pump_action,0.0,0.0
noun,pump_house,0.0,0.0
noun,pump_priming,0.0,0.0
noun,pump_room,0.0,0.0
noun,pump_well,0.0,0.0
noun,pumpernickel,0.0,0.0
noun,pumping_station,0.0,0.0
noun,pumpkin,0.0,0.0
noun,pumpkin_ash,0.0,0.0
noun,pumpkin_pie,0.0,0.0
noun,pumpkin_seed,0.0,0.0
noun,pumpkin_vine,0.0,0.0
noun,pumpkinseed,0.0,0.0
noun,pun,0.0,0.25
noun,punch,0.0,0.0
noun,punch-up,0.0,0.125
noun,punch_bag,0.0,0.0
noun,punch_bowl,0.0,0.0
noun,punch_card,0.0,0.0
noun,punch_line,0.0,0.0
noun,punch_pliers,0.0,0.0
noun,punch_press,0.0,0.0
noun,punchayet,0.0,0.0
noun,punchball,0.0,0.0
noun,punchboard,0.0,0.0
noun,punched_card,0.0,0.0
noun,puncher,0.0,0.0
noun,punching_bag,0.0,0.0
noun,punching_ball,0.0,0.0
noun,punctilio,0.375,0.0625
noun,punctiliousness,0.25,0.125
noun,punctuality,0.125,0.25
noun,punctuated_equilibrium,0.0,0.0
noun,punctuation,0.0,0.0
noun,punctuation_mark,0.0,0.0
noun,punctum,0.0,0.0
noun,puncture,0.0,0.0
noun,pundit,0.0,0.0
noun,pung,0.0,0.25
noun,pungapung,0.0,0.0
noun,pungency,0.1875,0.25
noun,punic,0.0,0.0
noun,punic_war,0.0,0.0
noun,punica,0.0,0.0
noun,punica_granatum,0.0,0.0
noun,punicaceae,0.0,0.0
noun,puniness,0.375,0.3125
noun,punishment,0.0,0.0
noun,punitive_damages,0.25,0.5
noun,punjab,0.0,0.0
noun,punjabi,0.0,0.0
noun,punk,0.0,0.05
noun,punk_rock,0.0,0.0
noun,punk_rocker,0.0,0.0
noun,punkah,0.0,0.0
noun,punkey,0.0,0.0
noun,punkie,0.0,0.0
noun,punks,0.0,0.0
noun,punky,0.0,0.0
noun,punnet,0.0,0.0
noun,punning,0.0,0.25
noun,punster,0.125,0.0
noun,punt,0.0,0.0
noun,punta_arenas,0.0,0.0
noun,punter,0.0,0.0
noun,punting,0.0,0.0
noun,pup,0.0,0.0
noun,pup_tent,0.0,0.375
noun,pupa,0.0,0.0
noun,pupet_regime,0.0,0.0
noun,pupil,0.0,0.0
noun,pupillary_reflex,0.0,0.25
noun,pupillary_sphincter,0.0,0.0
noun,puppet,0.0,0.0
noun,puppet_government,0.0,0.0
noun,puppet_leader,0.0,0.0
noun,puppet_play,0.0,0.0
noun,puppet_ruler,0.0,0.0
noun,puppet_show,0.0,0.0
noun,puppet_state,0.0,0.0
noun,puppeteer,0.0,0.0
noun,puppetry,0.125,0.0
noun,puppis,0.0,0.0
noun,puppy,0.0,0.0
noun,puppy_fat,0.0,0.0
noun,puppy_love,0.375,0.0
noun,purace,0.0,0.0
noun,purana,0.0,0.0
noun,purau,0.0,0.0
noun,purcell,0.0,0.0
noun,purchase,0.03125,0.0
noun,purchase_agreement,0.0,0.0
noun,purchase_contract,0.0,0.0
noun,purchase_order,0.0,0.0
noun,purchase_price,0.0,0.0
noun,purchaser,0.0,0.0
noun,purchasing,0.0,0.0
noun,purchasing_agent,0.0,0.0
noun,purchasing_department,0.125,0.0
noun,purdah,0.0,0.0
noun,pure_absence,0.0,0.0
noun,pure_binary_numeration_system,0.0,0.0
noun,pure_gold,0.0,0.0
noun,pure_imaginary_number,0.0,0.0
noun,pure_mathematics,0.0,0.0
noun,pure_tone,0.0,0.125
noun,pureblood,0.0,0.0
noun,purebred,0.0,0.0
noun,puree,0.0,0.0
noun,pureness,0.25,0.0833333333333
noun,purgation,0.0416666666667,0.0
noun,purgative,0.25,0.0
noun,purgatory,0.0,0.1875
noun,purge,0.0,0.0
noun,purging,0.0,0.0
noun,purging_cassia,0.0,0.0
noun,purification,0.125,0.0
noun,purifier,0.0,0.0
noun,purim,0.0,0.0
noun,purine,0.0,0.0
noun,purinethol,0.0,0.0
noun,purism,0.5,0.0
noun,purist,0.5,0.0
noun,puritan,0.166666666667,0.0
noun,puritanism,0.0625,0.1875
noun,purity,0.25,0.0833333333333
noun,purkinje,0.0,0.0
noun,purkinje's_system,0.0,0.0
noun,purkinje's_tissue,0.0,0.0
noun,purkinje_cell,0.0,0.0
noun,purkinje_fiber,0.0,0.0
noun,purkinje_network,0.0,0.0
noun,purl,0.0,0.0
noun,purl_stitch,0.0,0.0
noun,purlieu,0.0,0.0
noun,purloo,0.0,0.0
noun,purple,0.0625,0.0
noun,purple-flowering_raspberry,0.0,0.0
noun,purple-fringed_orchid,0.0,0.0
noun,purple-fringed_orchis,0.0,0.0
noun,purple-hooded_orchis,0.0,0.0
noun,purple-staining_cortinarius,0.0,0.0
noun,purple-stemmed_aster,0.0,0.0
noun,purple_amaranth,0.0,0.0
noun,purple_anise,0.0,0.0
noun,purple_apricot,0.0,0.0
noun,purple_avens,0.0,0.0
noun,purple_bacteria,0.125,0.0
noun,purple_beech,0.0,0.0
noun,purple_boneset,0.0,0.0
noun,purple_chinese_houses,0.0,0.0
noun,purple_clematis,0.0,0.0
noun,purple_clover,0.0,0.0
noun,purple_cress,0.0,0.0
noun,purple_emperor,0.0,0.0
noun,purple_finch,0.0,0.0
noun,purple_fringeless_orchid,0.0,0.0
noun,purple_fringeless_orchis,0.0,0.0
noun,purple_gallinule,0.0,0.0
noun,purple_grackle,0.0,0.0
noun,purple_granadillo,0.0,0.0
noun,purple_ground_cherry,0.0,0.0
noun,purple_heart,0.0,0.0
noun,purple_heather,0.0,0.0
noun,purple_loco,0.0,0.0
noun,purple_locoweed,0.0,0.0
noun,purple_loosestrife,0.0,0.0
noun,purple_martin,0.0,0.0
noun,purple_milk_vetch,0.0,0.0
noun,purple_mullein,0.0,0.0
noun,purple_nightshade,0.0,0.0
noun,purple_onion,0.0,0.0
noun,purple_orchis,0.0,0.0
noun,purple_osier,0.0,0.0
noun,purple_passage,0.125,0.25
noun,purple_pea,0.0,0.0
noun,purple_poppy_mallow,0.0,0.0
noun,purple_rock_brake,0.0,0.0
noun,purple_sage,0.0,0.0
noun,purple_sanicle,0.0,0.0
noun,purple_saxifrage,0.0,0.0
noun,purple_silkweed,0.0,0.0
noun,purple_strawberry_guava,0.0,0.0
noun,purple_trillium,0.0,0.0
noun,purple_velvet_plant,0.0,0.0
noun,purple_virgin's_bower,0.0,0.0
noun,purple_willow,0.0,0.0
noun,purpleness,0.0,0.0
noun,purplish-red,0.0,0.0
noun,purplish_blue,0.0,0.0
noun,purplish_pink,0.0,0.0
noun,purplish_red,0.0,0.0
noun,purport,0.0,0.0
noun,purpose,0.0416666666667,0.0833333333333
noun,purposefulness,0.75,0.0
noun,purposelessness,0.625,0.0
noun,purpura,0.0,0.5
noun,purpura_hemorrhagica,0.0,0.0
noun,purr,0.0,0.5
noun,purse,0.0,0.0
noun,purse-string_operation,0.0,0.0
noun,purse_seine,0.0,0.0
noun,purse_string,0.0,0.0
noun,purser,0.0,0.0
noun,purslane,0.0,0.0
noun,purslane_family,0.0,0.0
noun,purslane_speedwell,0.0,0.0
noun,pursual,0.0,0.0
noun,pursuance,0.0,0.0
noun,pursued,0.0,0.0
noun,pursuer,0.0,0.0
noun,pursuit,0.03125,0.0
noun,purulence,0.0,0.125
noun,purulency,0.0,0.0
noun,purulent_pleurisy,0.0,0.0
noun,purus,0.0,0.0
noun,purus_river,0.0,0.0
noun,purveyance,0.0,0.0
noun,purveyor,0.0,0.0
noun,purview,0.125,0.0
noun,pus,0.0,0.125
noun,pus-forming_bacteria,0.0,0.0
noun,pusan,0.0,0.0
noun,pusey,0.0,0.0
noun,puseyism,0.0,0.0
noun,push,0.075,0.05
noun,push-bike,0.0,0.0
noun,push-button_radio,0.0,0.0
noun,push-down_list,0.0,0.0
noun,push-down_queue,0.375,0.0
noun,push-down_stack,0.0,0.0
noun,push-down_storage,0.0,0.0
noun,push-down_store,0.0,0.0
noun,push_back,0.0,0.0
noun,push_broom,0.0,0.0
noun,push_button,0.0,0.0
noun,pushan,0.0,0.0
noun,pushball,0.0,0.0
noun,pushcart,0.0,0.0
noun,pushchair,0.0,0.0
noun,pusher,0.0,0.025
noun,pushiness,0.0,0.75
noun,pushing,0.0,0.0
noun,pushkin,0.125,0.0
noun,pushover,0.25,0.0
noun,pushpin,0.0,0.0
noun,pushtun,0.0,0.0
noun,pushup,0.0,0.0
noun,pusillanimity,0.0,0.5
noun,pusillanimousness,0.0,0.5
noun,puss,0.0,0.0625
noun,pussley,0.0,0.0
noun,pussly,0.0,0.0
noun,pussy,0.0,0.0625
noun,pussy's-paw,0.0,0.0
noun,pussy-paw,0.0,0.0
noun,pussy-paws,0.0,0.0
noun,pussy_willow,0.0,0.0
noun,pussycat,0.125,0.0
noun,pussytoes,0.0,0.0
noun,pustule,0.0,0.125
noun,put,0.0,0.0
noun,put-down,0.0,0.0
noun,put-on,0.166666666667,0.125
noun,put-put,0.0,0.0
noun,put_option,0.0,0.0
noun,putamen,0.0,0.0
noun,putin,0.0,0.0
noun,putoff,0.0,0.0
noun,putout,0.0,0.5
noun,putrajaya,0.0,0.0
noun,putrefaction,0.25,0.291666666667
noun,putrescence,0.25,0.125
noun,putrescine,0.0,0.0
noun,putridity,0.0,0.0
noun,putridness,0.125,0.125
noun,putsch,0.0,0.0
noun,putt,0.0,0.0
noun,puttee,0.0,0.0
noun,putter,0.0,0.0
noun,putterer,0.0,0.0
noun,putting,0.0,0.0
noun,putting_green,0.0,0.0
noun,putting_iron,0.0,0.0
noun,putting_surface,0.0,0.0
noun,putting_to_death,0.0,0.0
noun,putty,0.0,0.0
noun,putty_knife,0.0,0.0
noun,puttyroot,0.0,0.0
noun,putz,0.0625,0.0625
noun,puzzle,0.25,0.0
noun,puzzlement,0.0,0.375
noun,puzzler,0.375,0.0
noun,pva,0.0,0.0
noun,pvc,0.0,0.0
noun,pwr,0.0,0.0
noun,px,0.0,0.0
noun,pya,0.0,0.0
noun,pyaemia,0.0,0.125
noun,pycnanthemum,0.0,0.0
noun,pycnanthemum_virginianum,0.0,0.0
noun,pycnidium,0.0,0.0
noun,pycnodysostosis,0.0,0.375
noun,pycnogonid,0.0,0.0
noun,pycnogonida,0.0,0.0
noun,pycnosis,0.0,0.0
noun,pydna,0.0,0.0
noun,pye-dog,0.0,0.0
noun,pyelitis,0.0,0.375
noun,pyelogram,0.0,0.0
noun,pyelography,0.0,0.0
noun,pyelonephritis,0.0,0.625
noun,pyemia,0.0,0.125
noun,pygmalion,0.0,0.0
noun,pygmy,0.0,0.0
noun,pygmy_chimpanzee,0.0,0.0
noun,pygmy_cypress,0.0,0.0
noun,pygmy_marmoset,0.0,0.0
noun,pygmy_mouse,0.0,0.0
noun,pygmy_sperm_whale,0.0,0.0
noun,pygopodidae,0.0,0.0
noun,pygopus,0.0,0.0
noun,pygoscelis,0.0,0.0
noun,pygoscelis_adeliae,0.0,0.0
noun,pyinma,0.0,0.0
noun,pyjama,0.0,0.0
noun,pyknic_type,0.0,0.0
noun,pyknosis,0.0,0.0
noun,pyle,0.0,0.0
noun,pylodictus,0.0,0.0
noun,pylodictus_olivaris,0.0,0.0
noun,pylon,0.0,0.0
noun,pyloric_sphincter,0.0,0.0
noun,pyloric_stenosis,0.0,0.0
noun,pyloric_valve,0.0,0.0
noun,pyloric_vein,0.0,0.0
noun,pylorus,0.0,0.0
noun,pynchon,0.0,0.0
noun,pyocyanase,0.0,0.0
noun,pyocyanin,0.0,0.0
noun,pyongyang,0.0,0.0
noun,pyorrhea,0.0,0.3125
noun,pyorrhea_alveolaris,0.0,0.625
noun,pyorrhoea,0.0,0.3125
noun,pyotr_alexeyevich_kropotkin,0.0,0.0
noun,pyotr_ilych_tchaikovsky,0.125,0.0
noun,pyotr_tchaikovsky,0.125,0.0
noun,pyracanth,0.0,0.0
noun,pyracantha,0.0,0.0
noun,pyralid,0.0,0.0
noun,pyralid_moth,0.0,0.0
noun,pyralidae,0.0,0.0
noun,pyralididae,0.0,0.0
noun,pyralis,0.0,0.0
noun,pyramid,0.0,0.0
noun,pyramid_bugle,0.0,0.0
noun,pyramid_plant,0.0,0.0
noun,pyramid_scheme,0.0,0.0
noun,pyramidal_bone,0.0,0.125
noun,pyramidal_motor_system,0.0,0.0
noun,pyramidal_tent,0.0,0.0
noun,pyramidal_tract,0.0,0.0
noun,pyramiding,0.0,0.0
noun,pyramids_of_egypt,0.0,0.0
noun,pyrausta,0.0,0.125
noun,pyrausta_nubilalis,0.0,0.0
noun,pyre,0.0,0.125
noun,pyrectic,0.0,0.0
noun,pyrene,0.0,0.0
noun,pyrenees,0.0,0.0
noun,pyrenees_daisy,0.0,0.0
noun,pyrenomycetes,0.0,0.0
noun,pyrethrum,0.0,0.0
noun,pyrex,0.0,0.0
noun,pyrexia,0.0,0.0
noun,pyridine,0.0,0.0
noun,pyridium,0.125,0.125
noun,pyridoxal,0.125,0.0
noun,pyridoxamine,0.125,0.0
noun,pyridoxine,0.125,0.0
noun,pyriform_area,0.0,0.0
noun,pyriform_lobe,0.0,0.0
noun,pyrilamine,0.0,0.5
noun,pyrimidine,0.0,0.0
noun,pyrite,0.0,0.0
noun,pyrites,0.0,0.0
noun,pyrocellulose,0.0,0.0
noun,pyrocephalus,0.0,0.0
noun,pyrocephalus_rubinus_mexicanus,0.0,0.0
noun,pyrochemical_process,0.125,0.0
noun,pyrochemistry,0.125,0.0
noun,pyroelectricity,0.0,0.0
noun,pyrogallic_acid,0.0,0.0
noun,pyrogallol,0.0,0.0
noun,pyrogen,0.0,0.0
noun,pyrograph,0.0,0.0
noun,pyrographer,0.0,0.0
noun,pyrography,0.0,0.0
noun,pyrola,0.0,0.0
noun,pyrola_americana,0.0,0.0
noun,pyrola_elliptica,0.0,0.0
noun,pyrola_minor,0.0,0.0
noun,pyrola_rotundifolia,0.0,0.0
noun,pyrola_rotundifolia_americana,0.0,0.0
noun,pyrola_uniflora,0.0,0.0
noun,pyrolaceae,0.0,0.0
noun,pyrolatry,0.0,0.0
noun,pyroligneous_acid,0.0,0.0
noun,pyrolusite,0.0,0.0
noun,pyrolysis,0.0,0.0
noun,pyromancer,0.0,0.0
noun,pyromancy,0.0,0.0
noun,pyromania,0.0,0.125
noun,pyromaniac,0.0,0.0
noun,pyrometer,0.0,0.0
noun,pyrometric_cone,0.0,0.0
noun,pyromorphite,0.0,0.0
noun,pyrope,0.0,0.0
noun,pyrophobia,0.125,0.0
noun,pyrophoric_alloy,0.0,0.0
noun,pyrophorus,0.0,0.0
noun,pyrophorus_noctiluca,0.0,0.0
noun,pyrophosphate,0.0,0.0
noun,pyrophosphoric_acid,0.0,0.0
noun,pyrophyllite,0.0,0.0
noun,pyroscope,0.0,0.0
noun,pyrosis,0.0,0.625
noun,pyrostat,0.25,0.0
noun,pyrotechnic,0.0,0.0
noun,pyrotechnics,0.0,0.0
noun,pyrotechny,0.0,0.0
noun,pyroxene,0.0,0.0
noun,pyroxylin,0.375,0.0
noun,pyroxyline,0.375,0.0
noun,pyrrhic,0.0,0.0
noun,pyrrhic_victory,0.0,0.0
noun,pyrrhocoridae,0.0,0.0
noun,pyrrhotine,0.0,0.0
noun,pyrrhotite,0.0,0.0
noun,pyrrhula,0.0,0.0
noun,pyrrhula_pyrrhula,0.0,0.0
noun,pyrrhuloxia,0.0,0.0
noun,pyrrhuloxia_sinuata,0.0,0.0
noun,pyrrhus,0.0,0.0
noun,pyrrophyta,0.0,0.0
noun,pyrrosia,0.0,0.0
noun,pyrrosia_lingua,0.0,0.0
noun,pyrularia,0.0,0.0
noun,pyrularia_pubera,0.0,0.0
noun,pyrus,0.0,0.0
noun,pyrus_communis,0.0,0.0
noun,pyruvic_acid,0.0,0.0
noun,pythagoras,0.0,0.0
noun,pythia,0.0,0.0
noun,pythiaceae,0.0,0.125
noun,pythian_games,0.0,0.0
noun,pythias,0.0,0.0
noun,pythium,0.0,0.25
noun,pythium_debaryanum,0.0,0.625
noun,pythius,0.0,0.125
noun,python,0.0416666666667,0.0
noun,python_molurus,0.0,0.0
noun,python_reticulatus,0.0,0.0
noun,python_sebae,0.0,0.0
noun,python_variegatus,0.0,0.0
noun,pythoness,0.0625,0.0
noun,pythonidae,0.0,0.0
noun,pythoninae,0.0,0.0
noun,pyuria,0.0,0.0
noun,pyx,0.0,0.0
noun,pyx_chest,0.0,0.0
noun,pyxidanthera,0.0,0.0
noun,pyxidanthera_barbulata,0.0,0.0
noun,pyxidium,0.0,0.0
noun,pyxie,0.0,0.0
noun,pyxis,0.0,0.0
noun,q,0.0,0.0
noun,q_fever,0.5,0.25
noun,qabala,0.125,0.0
noun,qabalah,0.125,0.0
noun,qabbala,0.375,0.0
noun,qabbalah,0.375,0.0
noun,qaddafi,0.0,0.0
noun,qadhafi,0.0,0.0
noun,qadi,0.0,0.0
noun,qaeda,0.0,0.0
noun,qandahar,0.0,0.0
noun,qara_qum,0.0,0.0
noun,qassam_brigades,0.0,0.0
noun,qat,0.0,0.0
noun,qatar,0.0,0.0
noun,qatar_peninsula,0.0,0.0
noun,qatari,0.0,0.0
noun,qatari_dirham,0.0,0.0
noun,qatari_monetary_unit,0.0,0.0
noun,qatari_riyal,0.0,0.0
noun,qcd,0.0,0.0
noun,qed,0.0,0.0
noun,qepiq,0.0,0.0
noun,qi,0.25,0.0
noun,qiang,0.0,0.0
noun,qiangic,0.0,0.0
noun,qibla,0.0,0.0
noun,qin,0.0,0.0
noun,qin_dynasty,0.0,0.0
noun,qin_shi_huang_ti,0.0,0.0
noun,qindarka,0.0,0.0
noun,qing,0.0,0.0
noun,qing_dynasty,0.0,0.0
noun,qintar,0.0,0.0
noun,qizil_qum,0.0,0.0
noun,qoph,0.0,0.0
noun,quaalude,0.0,0.0
noun,quack,0.0,0.0625
noun,quack-quack,0.0,0.0
noun,quack_grass,0.0,0.0
noun,quackery,0.0625,0.0
noun,quackgrass,0.0,0.0
noun,quad,0.0,0.0
noun,quadragesima,0.0,0.0
noun,quadrangle,0.0,0.0
noun,quadrangular_prism,0.0,0.0
noun,quadrant,0.0,0.0
noun,quadrantanopia,0.0,0.0
noun,quadraphonic_system,0.0,0.0
noun,quadraphony,0.0,0.0
noun,quadrate,0.0,0.0
noun,quadratic,0.0,0.0
noun,quadratic_equation,0.0,0.0
noun,quadratic_polynomial,0.0,0.0
noun,quadratics,0.0,0.0
noun,quadrature,0.0,0.0
noun,quadrennium,0.0,0.0
noun,quadric,0.0,0.0
noun,quadric_surface,0.0,0.0
noun,quadriceps,0.0,0.0
noun,quadriceps_femoris,0.0,0.0
noun,quadrigesima_sunday,0.0,0.0
noun,quadrilateral,0.0,0.0
noun,quadrille,0.0,0.0
noun,quadrillion,0.0,0.0
noun,quadrillionth,0.0,0.0
noun,quadripara,0.0,0.0
noun,quadriphonic_system,0.0,0.0
noun,quadriplegia,0.0,0.375
noun,quadriplegic,0.0,0.125
noun,quadrivium,0.0,0.0
noun,quadroon,0.0,0.0
noun,quadrumvirate,0.0,0.0
noun,quadruped,0.0,0.0
noun,quadruple,0.0625,0.1875
noun,quadruple_time,0.0,0.0
noun,quadruplet,0.0416666666667,0.0
noun,quadruplicate,0.0,0.0
noun,quadrupling,0.0,0.0
noun,quaestor,0.0,0.0
noun,quaff,0.125,0.0
noun,quaffer,0.0,0.0
noun,quag,0.0,0.0
noun,quagga,0.0,0.0
noun,quagmire,0.0,0.0
noun,quahaug,0.0,0.0
noun,quahog,0.0,0.0
noun,quai_d'orsay,0.0,0.0
noun,quail,0.3125,0.0
noun,quail_brush,0.0,0.0
noun,quail_bush,0.0,0.0
noun,quaintness,0.125,0.3125
noun,quake,0.0,0.0
noun,quaker,0.0625,0.0
noun,quaker_gun,0.0,0.0
noun,quakerism,0.0,0.125
noun,quakers,0.0,0.0
noun,quaking_aspen,0.0,0.0
noun,qualification,0.0,0.0
noun,qualifier,0.0,0.0
noun,qualifying,0.25,0.0625
noun,qualifying_adjective,0.0,0.0
noun,qualitative_analysis,0.0,0.0
noun,quality,0.3,0.0
noun,quality_control,0.5,0.0
noun,quality_of_life,0.125,0.0
noun,qualm,0.125,0.0625
noun,quamash,0.0,0.0
noun,quamassia,0.0,0.0
noun,quamoclit_pennata,0.0,0.0
noun,quandang,0.0,0.0
noun,quandary,0.0,0.4375
noun,quandong,0.0,0.0
noun,quandong_nut,0.0,0.0
noun,quandong_tree,0.0,0.0
noun,quango,0.0,0.0
noun,quantic,0.0,0.0
noun,quantifiability,0.375,0.25
noun,quantification,0.0625,0.0
noun,quantifier,0.0625,0.0
noun,quantisation,0.0,0.0
noun,quantitative_analysis,0.0,0.0
noun,quantitative_chemical_analysis,0.0,0.0
noun,quantitative_relation,0.0,0.0
noun,quantity,0.0,0.125
noun,quantity_unit,0.0,0.0
noun,quantization,0.0,0.0
noun,quantong,0.0,0.0
noun,quantum,0.0,0.0
noun,quantum_chromodynamics,0.0,0.0
noun,quantum_electrodynamics,0.0,0.0
noun,quantum_field_theory,0.0,0.0
noun,quantum_jump,0.0,0.0
noun,quantum_leap,0.0,0.0
noun,quantum_mechanics,0.0,0.0
noun,quantum_physics,0.0,0.0
noun,quantum_theory,0.0,0.0
noun,quaoar,0.0,0.0
noun,quapaw,0.0,0.0
noun,quarantine,0.125,0.125
noun,quark,0.0,0.0
noun,quark_cheese,0.0,0.0
noun,quarrel,0.0625,0.125
noun,quarreler,0.25,0.0
noun,quarreller,0.25,0.0
noun,quarrelsomeness,0.25,0.0
noun,quarrier,0.0,0.0
noun,quarry,0.0,0.0
