race_white,race_nerdy,race_native_american,writing_novel,read_tech_reports,online_over_inperson,introspective,hobbies_over_people,books_over_parties,bookish,libraries_over_publicspace,race_native_austrailian,like_hard_material,race_hispanic,diagnosed_autistic,play_many_videogames,race_arab,race_asian,interested_science,playes_rpgs,in_advanced_classes,collect_books,intelligence_over_appearance,watch_science_shows,academic_over_social,like_science_fiction,like_dry_topics,race_black,calm,disorganized,extraverted,dependable,critical,opennness,anxious,sympathetic,reserved,conventional,was_odd_child,prefer_fictional_people,enjoy_learning,excited_about_research,strange_person,like_superheroes,socially_awkward,subject_id
1.0,0.0,0.0,2.0,4.0,2.0,2.0,4.0,5.0,5.0,2.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,0.0,4.0,6.0,3.0,3.0,2.0,6.0,2.0,7.0,5.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,1012
1.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,0.0,0.0,6.0,2.0,5.0,6.0,5.0,6.0,2.0,6.0,6.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1013
1.0,0.0,0.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,0.0,6.0,5.0,5.0,6.0,3.0,5.0,2.0,5.0,6.0,3.0,4.0,1.0,3.0,5.0,4.0,5.0,4.0,1014
0.0,0.0,0.0,1.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,0.0,7.0,6.0,1.0,3.0,6.0,6.0,4.0,2.0,7.0,3.0,4.0,2.0,1.0,5.0,3.0,2.0,5.0,1015
1.0,0.0,0.0,2.0,3.0,4.0,4.0,5.0,4.0,1.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,6.0,4.0,5.0,5.0,1.0,7.0,1.0,6.0,5.0,1.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,1016
1.0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,0.0,6.0,3.0,5.0,6.0,5.0,6.0,2.0,6.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1017
1.0,0.0,0.0,4.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,4.0,5.0,1.0,1.0,4.0,1.0,5.0,5.0,4.0,0.0,3.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,3.0,2.0,1.0,4.0,4.0,1.0,5.0,1018
1.0,0.0,0.0,5.0,5.0,4.0,1.0,1.0,3.0,5.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,2.0,6.0,6.0,7.0,5.0,5.0,7.0,7.0,5.0,1.0,3.0,5.0,2.0,5.0,5.0,3.0,5.0,1019
1.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,4.0,5.0,1.0,2.0,1.0,0.0,7.0,6.0,5.0,6.0,6.0,5.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,5.0,5.0,4.0,1020
1.0,0.0,0.0,2.0,5.0,2.0,1.0,2.0,5.0,4.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,1.0,0.0,5.0,5.0,5.0,5.0,1.0,7.0,2.0,7.0,3.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,1021
1.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,0.0,6.0,6.0,2.0,5.0,3.0,6.0,5.0,6.0,6.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,1022
1.0,0.0,0.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,3.0,6.0,3.0,6.0,1.0,6.0,7.0,7.0,7.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1023
1.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,0.0,3.0,5.0,2.0,6.0,5.0,5.0,4.0,1.0,5.0,2.0,5.0,1.0,4.0,5.0,5.0,3.0,5.0,1024
1.0,0.0,0.0,4.0,3.0,3.0,3.0,5.0,1.0,3.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,1.0,4.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,0.0,6.0,1.0,6.0,6.0,3.0,7.0,5.0,7.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,1025
1.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,3.0,5.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,0.0,4.0,7.0,3.0,5.0,2.0,6.0,5.0,7.0,7.0,1.0,2.0,5.0,1.0,4.0,4.0,1.0,1.0,1026
0.0,0.0,0.0,4.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,5.0,0.0,1.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,0.0,5.0,7.0,5.0,1.0,6.0,5.0,6.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,1027
0.0,0.0,0.0,3.0,3.0,1.0,5.0,3.0,5.0,1.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,7.0,7.0,4.0,2.0,5.0,1.0,1.0,1.0,5.0,2.0,5.0,1028
1.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,4.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,1.0,0.0,2.0,3.0,7.0,5.0,2.0,7.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,1029
0.0,1.0,0.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,5.0,6.0,3.0,4.0,2.0,6.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,1030
1.0,0.0,0.0,3.0,2.0,4.0,3.0,5.0,1.0,3.0,1.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,4.0,0.0,3.0,5.0,5.0,3.0,2.0,4.0,5.0,6.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1031
1.0,0.0,0.0,1.0,2.0,4.0,5.0,2.0,3.0,5.0,3.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,5.0,4.0,2.0,2.0,3.0,4.0,1.0,2.0,0.0,3.0,4.0,1.0,3.0,1.0,5.0,5.0,7.0,6.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,1032
1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,5.0,5.0,2.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,5.0,7.0,5.0,5.0,6.0,3.0,7.0,4.0,4.0,2.0,3.0,4.0,5.0,2.0,3.0,1033
1.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,0.0,3.0,5.0,2.0,6.0,5.0,6.0,2.0,3.0,6.0,1.0,3.0,5.0,1.0,5.0,0.0,3.0,4.0,1034
0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,5.0,0.0,2.0,3.0,1.0,0.0,1.0,3.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,0.0,7.0,3.0,3.0,7.0,6.0,6.0,1.0,6.0,2.0,2.0,5.0,5.0,3.0,1.0,5.0,5.0,3.0,1035
1.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,5.0,5.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,0.0,5.0,1.0,1.0,6.0,6.0,5.0,6.0,1.0,7.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,1036
1.0,0.0,0.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0.0,7.0,1.0,1.0,7.0,4.0,1.0,1.0,1.0,7.0,1.0,1.0,3.0,1.0,5.0,5.0,2.0,5.0,1037
1.0,0.0,0.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,0.0,3.0,5.0,2.0,6.0,6.0,7.0,6.0,7.0,6.0,2.0,4.0,2.0,2.0,5.0,3.0,2.0,5.0,1038
1.0,0.0,0.0,5.0,5.0,4.0,5.0,1.0,3.0,4.0,2.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,5.0,0.0,7.0,5.0,1.0,5.0,6.0,1.0,7.0,5.0,7.0,6.0,5.0,1.0,1.0,5.0,4.0,5.0,5.0,1039
1.0,0.0,0.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,4.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,0.0,4.0,2.0,6.0,6.0,2.0,6.0,7.0,4.0,5.0,1.0,4.0,2.0,2.0,5.0,4.0,2.0,5.0,1040
1.0,0.0,0.0,4.0,4.0,5.0,1.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,7.0,1.0,3.0,7.0,6.0,7.0,1.0,5.0,5.0,1.0,4.0,1.0,3.0,5.0,5.0,5.0,5.0,1041
1.0,0.0,0.0,5.0,4.0,3.0,1.0,4.0,5.0,4.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,5.0,4.0,3.0,5.0,1.0,5.0,5.0,4.0,0.0,6.0,5.0,5.0,1.0,2.0,7.0,1.0,7.0,5.0,1.0,2.0,5.0,2.0,4.0,4.0,1.0,5.0,1042
1.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,0.0,5.0,3.0,1.0,1.0,6.0,5.0,2.0,1.0,7.0,2.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,1043
1.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,7.0,2.0,6.0,5.0,4.0,6.0,1.0,6.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1044
1.0,0.0,0.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,0.0,2.0,5.0,1.0,3.0,2.0,4.0,5.0,4.0,7.0,2.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,1045
0.0,0.0,0.0,5.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,0.0,3.0,0.0,2.0,5.0,0.0,1.0,5.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,0.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,1046
1.0,0.0,0.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,2.0,7.0,5.0,4.0,2.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,3.0,1047
1.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,5.0,6.0,6.0,3.0,6.0,1.0,4.0,7.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,1048
1.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,5.0,3.0,2.0,3.0,4.0,5.0,3.0,0.0,7.0,6.0,6.0,5.0,6.0,7.0,1.0,5.0,4.0,1.0,2.0,5.0,2.0,5.0,2.0,3.0,4.0,1049
1.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,4.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,0.0,5.0,3.0,2.0,4.0,6.0,5.0,5.0,3.0,5.0,1.0,2.0,3.0,1.0,4.0,3.0,5.0,3.0,1050
1.0,0.0,0.0,3.0,2.0,4.0,3.0,5.0,5.0,3.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,0.0,2.0,5.0,1.0,4.0,3.0,6.0,7.0,6.0,7.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,1051
1.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,1052
1.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,0.0,3.0,5.0,7.0,4.0,5.0,6.0,6.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,1053
0.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,2.0,3.0,5.0,0.0,6.0,1.0,3.0,2.0,5.0,7.0,2.0,5.0,4.0,1.0,3.0,1.0,5.0,5.0,5.0,4.0,4.0,1054
1.0,0.0,1.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,3.0,4.0,3.0,6.0,2.0,6.0,3.0,7.0,7.0,1.0,4.0,2.0,3.0,4.0,5.0,3.0,5.0,1055
1.0,0.0,0.0,2.0,4.0,4.0,5.0,1.0,3.0,3.0,3.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,0.0,1.0,7.0,2.0,3.0,6.0,4.0,7.0,5.0,7.0,1.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,1056
1.0,0.0,0.0,2.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,1.0,2.0,5.0,5.0,1.0,4.0,4.0,3.0,4.0,0.0,7.0,5.0,2.0,3.0,4.0,6.0,1.0,3.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,1057
1.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,0.0,6.0,5.0,7.0,6.0,6.0,5.0,3.0,6.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,1058
0.0,0.0,0.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,3.0,0.0,4.0,1.0,2.0,5.0,0.0,0.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,2.0,0.0,5.0,5.0,2.0,6.0,7.0,5.0,5.0,3.0,5.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1059
0.0,0.0,0.0,1.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,0.0,2.0,0.0,2.0,5.0,0.0,1.0,4.0,5.0,2.0,5.0,2.0,4.0,1.0,4.0,3.0,0.0,3.0,7.0,2.0,3.0,5.0,6.0,6.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,1060
1.0,0.0,0.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,0.0,4.0,1.0,2.0,4.0,0.0,0.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,3.0,6.0,5.0,7.0,7.0,2.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,1061
0.0,0.0,0.0,3.0,4.0,5.0,3.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,2.0,6.0,5.0,7.0,6.0,6.0,7.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1062
1.0,0.0,0.0,2.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,0.0,7.0,2.0,2.0,6.0,3.0,7.0,3.0,6.0,7.0,3.0,5.0,2.0,3.0,4.0,4.0,2.0,5.0,1063
0.0,0.0,0.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,5.0,5.0,2.0,1.0,2.0,5.0,4.0,2.0,5.0,0.0,2.0,3.0,2.0,6.0,6.0,5.0,7.0,7.0,7.0,6.0,5.0,2.0,5.0,5.0,5.0,1.0,2.0,1064
1.0,0.0,0.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,0.0,4.0,6.0,7.0,7.0,5.0,6.0,7.0,7.0,2.0,4.0,4.0,4.0,1.0,5.0,5.0,3.0,5.0,1065
0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,0.0,3.0,0.0,2.0,5.0,0.0,1.0,5.0,5.0,2.0,5.0,5.0,3.0,3.0,5.0,1.0,0.0,4.0,4.0,2.0,6.0,4.0,5.0,7.0,6.0,7.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,1066
1.0,0.0,0.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0,7.0,7.0,2.0,1.0,7.0,2.0,7.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1067
1.0,0.0,0.0,1.0,3.0,5.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,0.0,2.0,4.0,1.0,5.0,6.0,4.0,6.0,4.0,7.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,5.0,1068
1.0,0.0,0.0,3.0,5.0,3.0,2.0,5.0,4.0,4.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,2.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,7.0,5.0,5.0,7.0,6.0,6.0,1.0,3.0,6.0,1.0,2.0,5.0,3.0,5.0,5.0,4.0,3.0,1069
1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,3.0,2.0,2.0,6.0,7.0,5.0,5.0,5.0,6.0,3.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,1070
1.0,0.0,0.0,2.0,3.0,4.0,5.0,1.0,5.0,5.0,5.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,3.0,0.0,7.0,6.0,4.0,5.0,2.0,5.0,5.0,7.0,6.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,1071
1.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,5.0,1.0,0.0,4.0,1.0,6.0,6.0,4.0,6.0,4.0,5.0,4.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1072
1.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,0.0,6.0,5.0,2.0,5.0,6.0,5.0,2.0,3.0,6.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,5.0,1073
1.0,0.0,0.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,0.0,3.0,6.0,3.0,6.0,5.0,7.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,1074
1.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0,5.0,5.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,0.0,5.0,5.0,1.0,3.0,5.0,6.0,5.0,5.0,7.0,1.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,1075
1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,3.0,1.0,4.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,5.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,3.0,1.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,1076
1.0,0.0,0.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,0.0,4.0,6.0,2.0,2.0,1.0,6.0,2.0,6.0,5.0,1.0,5.0,3.0,1.0,5.0,5.0,4.0,5.0,1077
1.0,0.0,0.0,5.0,2.0,4.0,5.0,4.0,3.0,3.0,4.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,0.0,1.0,7.0,3.0,4.0,7.0,5.0,7.0,5.0,7.0,2.0,2.0,5.0,3.0,5.0,4.0,2.0,2.0,1078
0.0,1.0,0.0,3.0,3.0,4.0,4.0,1.0,4.0,5.0,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,0.0,3.0,5.0,3.0,5.0,5.0,6.0,7.0,7.0,4.0,4.0,3.0,1.0,3.0,5.0,4.0,2.0,4.0,1079
1.0,0.0,0.0,4.0,5.0,4.0,5.0,2.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,0.0,5.0,2.0,2.0,5.0,1.0,5.0,4.0,6.0,6.0,1.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,1080
0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,0.0,6.0,5.0,6.0,6.0,1.0,5.0,5.0,7.0,6.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,1081
0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.0,3.0,1.0,7.0,7.0,2.0,2.0,1.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1082
1.0,0.0,0.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,0.0,4.0,7.0,5.0,3.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,2.0,1.0,4.0,4.0,5.0,5.0,1083
1.0,0.0,0.0,4.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,0.0,3.0,3.0,3.0,7.0,5.0,7.0,5.0,5.0,7.0,3.0,5.0,1.0,1.0,5.0,5.0,1.0,4.0,1084
1.0,0.0,0.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,0.0,4.0,5.0,2.0,3.0,5.0,4.0,6.0,5.0,7.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,1085
