race_white,race_nerdy,race_native_american,writing_novel,read_tech_reports,online_over_inperson,introspective,hobbies_over_people,books_over_parties,bookish,libraries_over_publicspace,race_native_austrailian,like_hard_material,race_hispanic,diagnosed_autistic,play_many_videogames,race_arab,race_asian,interested_science,playes_rpgs,in_advanced_classes,collect_books,intelligence_over_appearance,watch_science_shows,academic_over_social,like_science_fiction,like_dry_topics,race_black,calm,disorganized,extraverted,dependable,critical,opennness,anxious,sympathetic,reserved,conventional,was_odd_child,prefer_fictional_people,enjoy_learning,excited_about_research,strange_person,like_superheroes,socially_awkward,education,urban,gender,engnat,age,hand,religion,voted,married,familysize,major,subject_id
1.0,0.0,0.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,7.0,7.0,5.0,3.0,1.0,6.0,1.0,5.0,2.0,2.0,5.0,1.0,1.0,2.0,5.0,3.0,5.0,4.0,2.0,1.0,1.0,35.0,1.0,2.0,2.0,2.0,3.0,math,1129
0.0,0.0,0.0,5.0,3.0,4.0,5.0,3.0,2.0,2.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,0.0,3.0,6.0,5.0,2.0,6.0,7.0,4.0,2.0,6.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,15.0,2.0,1.0,2.0,1.0,2.0,,1130
1.0,0.0,0.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,1.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,0.0,7.0,1.0,7.0,7.0,1.0,4.0,1.0,7.0,7.0,7.0,3.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,1.0,1.0,50.0,1.0,4.0,1.0,2.0,1.0,Biochem,1131
1.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,1.0,4.0,2.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,0.0,6.0,2.0,6.0,6.0,3.0,6.0,2.0,3.0,5.0,7.0,4.0,2.0,2.0,5.0,4.0,4.0,5.0,1.0,2.0,2.0,2.0,15.0,3.0,6.0,2.0,1.0,2.0,,1132
1.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,5.0,4.0,2.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,4.0,1.0,2.0,1.0,4.0,3.0,3.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,6.0,1.0,0.0,1.0,1.0,3.0,5.0,1.0,4.0,3.0,2.0,2.0,1.0,47.0,1.0,2.0,2.0,2.0,2.0,Art,1133
1.0,0.0,0.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,3.0,5.0,5.0,3.0,4.0,6.0,4.0,5.0,3.0,5.0,3.0,2.0,2.0,5.0,4.0,2.0,5.0,3.0,2.0,1.0,1.0,25.0,1.0,6.0,1.0,1.0,2.0,Psychology,1134
1.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,0.0,5.0,7.0,1.0,2.0,2.0,7.0,6.0,7.0,7.0,2.0,5.0,2.0,3.0,5.0,5.0,3.0,5.0,4.0,2.0,2.0,1.0,51.0,2.0,1.0,1.0,1.0,2.0,English/philosophy/law,1135
1.0,0.0,0.0,2.0,3.0,5.0,5.0,1.0,4.0,5.0,3.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,0.0,3.0,3.0,2.0,6.0,3.0,4.0,7.0,6.0,6.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,15.0,1.0,0.0,2.0,1.0,3.0,,1136
1.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,0.0,4.0,4.0,3.0,5.0,1.0,7.0,5.0,7.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,2.0,1.0,52.0,1.0,1.0,2.0,2.0,2.0,Anthropology,1137
1.0,0.0,0.0,1.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0,1.0,0.0,7.0,2.0,3.0,7.0,6.0,6.0,5.0,5.0,5.0,1.0,3.0,2.0,1.0,3.0,5.0,4.0,5.0,2.0,2.0,1.0,1.0,29.0,1.0,2.0,2.0,2.0,2.0,,1138
1.0,0.0,0.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,0.0,7.0,3.0,1.0,7.0,7.0,6.0,1.0,3.0,5.0,7.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,1.0,40.0,1.0,2.0,1.0,2.0,5.0,,1139
1.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,5.0,4.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,5.0,1.0,5.0,5.0,4.0,1.0,0.0,6.0,2.0,4.0,6.0,5.0,6.0,3.0,6.0,6.0,2.0,4.0,1.0,4.0,5.0,5.0,4.0,5.0,3.0,2.0,1.0,1.0,51.0,1.0,1.0,1.0,1.0,3.0,Math,1140
1.0,0.0,0.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,0.0,4.0,1.0,3.0,5.0,5.0,5.0,2.0,2.0,6.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,19.0,1.0,2.0,2.0,1.0,3.0,Computer Engineering,1141
1.0,0.0,0.0,2.0,5.0,3.0,2.0,4.0,5.0,3.0,5.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,5.0,4.0,5.0,4.0,2.0,4.0,3.0,3.0,2.0,0.0,2.0,6.0,2.0,3.0,2.0,6.0,3.0,6.0,5.0,1.0,3.0,5.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,38.0,1.0,12.0,2.0,2.0,3.0,,1142
1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,7.0,5.0,5.0,6.0,2.0,7.0,1.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,21.0,1.0,1.0,2.0,1.0,2.0,Economics and History (double major),1143
1.0,0.0,0.0,1.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,4.0,4.0,0.0,3.0,7.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,18.0,1.0,1.0,1.0,1.0,3.0,,1144
1.0,0.0,0.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,0.0,6.0,2.0,2.0,7.0,5.0,6.0,3.0,6.0,7.0,3.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,3.0,2.0,1.0,1.0,64.0,1.0,1.0,2.0,2.0,2.0,computer science,1145
1.0,0.0,0.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,0.0,7.0,5.0,2.0,6.0,5.0,5.0,1.0,3.0,6.0,5.0,5.0,4.0,1.0,4.0,5.0,3.0,5.0,2.0,2.0,1.0,1.0,18.0,1.0,2.0,1.0,1.0,2.0,Mathematics,1146
1.0,0.0,0.0,1.0,5.0,2.0,4.0,1.0,5.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,5.0,3.0,1.0,5.0,4.0,1.0,0.0,5.0,2.0,3.0,6.0,1.0,7.0,6.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,4.0,2.0,2.0,1.0,60.0,1.0,1.0,2.0,3.0,3.0,Law,1147
1.0,0.0,0.0,3.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,7.0,2.0,4.0,7.0,4.0,6.0,1.0,5.0,6.0,2.0,5.0,1.0,4.0,5.0,5.0,3.0,5.0,0.0,2.0,2.0,1.0,54.0,1.0,6.0,1.0,1.0,2.0,Religious Studies +ACY- Psychology,1148
1.0,0.0,0.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,0.0,3.0,2.0,2.0,5.0,3.0,5.0,6.0,5.0,7.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,44.0,2.0,1.0,2.0,2.0,2.0,psychology,1149
1.0,0.0,0.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,1.0,4.0,3.0,4.0,2.0,1.0,5.0,3.0,4.0,2.0,0.0,2.0,1.0,3.0,3.0,6.0,6.0,3.0,4.0,5.0,2.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,20.0,1.0,0.0,1.0,1.0,2.0,Computer Sciences,1150
1.0,0.0,0.0,1.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,0.0,5.0,1.0,3.0,6.0,2.0,7.0,2.0,7.0,6.0,1.0,4.0,1.0,2.0,5.0,5.0,4.0,5.0,2.0,2.0,2.0,1.0,58.0,1.0,12.0,1.0,2.0,4.0,,1151
1.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,5.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,0.0,6.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,1.0,2.0,5.0,3.0,2.0,4.0,4.0,3.0,2.0,1.0,61.0,1.0,2.0,2.0,3.0,7.0,History ,1152
1.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,2.0,0.0,3.0,2.0,2.0,5.0,6.0,6.0,5.0,5.0,5.0,1.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,1.0,2.0,1.0,2.0,25.0,1.0,2.0,2.0,1.0,5.0,,1153
1.0,0.0,0.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0,5.0,2.0,4.0,5.0,6.0,5.0,5.0,6.0,2.0,5.0,2.0,2.0,5.0,5.0,4.0,5.0,3.0,2.0,2.0,1.0,46.0,1.0,4.0,2.0,2.0,2.0,Chemistry,1154
1.0,0.0,0.0,1.0,5.0,2.0,1.0,3.0,5.0,4.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,5.0,4.0,2.0,5.0,5.0,4.0,3.0,0.0,5.0,1.0,4.0,6.0,1.0,6.0,2.0,7.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,1.0,1.0,60.0,1.0,4.0,2.0,2.0,1.0,Psychology,1155
1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,5.0,5.0,1.0,5.0,5.0,4.0,5.0,0.0,4.0,3.0,3.0,6.0,2.0,5.0,5.0,4.0,4.0,2.0,4.0,1.0,1.0,4.0,5.0,1.0,5.0,4.0,3.0,2.0,1.0,26.0,1.0,2.0,2.0,1.0,1.0,Biology,1156
1.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,0.0,6.0,6.0,3.0,6.0,1.0,5.0,5.0,6.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,63.0,1.0,6.0,2.0,3.0,4.0,nursing,1157
1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,5.0,5.0,5.0,2.0,0.0,6.0,1.0,5.0,7.0,1.0,7.0,6.0,7.0,6.0,2.0,3.0,1.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,54.0,1.0,9.0,1.0,2.0,3.0,,1158
1.0,0.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,2.0,3.0,0.0,5.0,1.0,2.0,5.0,0.0,0.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,2.0,5.0,1.0,3.0,6.0,6.0,5.0,5.0,4.0,7.0,5.0,7.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,16.0,1.0,4.0,2.0,1.0,3.0,Psychology,1159
1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,3.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,4.0,5.0,5.0,5.0,2.0,5.0,6.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,16.0,1.0,2.0,2.0,1.0,2.0,,1160
1.0,0.0,0.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,0.0,4.0,1.0,1.0,4.0,1.0,7.0,7.0,4.0,7.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0,5.0,4.0,3.0,2.0,2.0,45.0,1.0,2.0,1.0,1.0,3.0,art history,1161
1.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,0.0,4.0,2.0,2.0,6.0,7.0,6.0,5.0,7.0,2.0,1.0,4.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,3.0,2.0,1.0,57.0,1.0,1.0,2.0,2.0,2.0,Biology,1162
1.0,0.0,0.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,0.0,2.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,2.0,0.0,3.0,5.0,5.0,6.0,4.0,7.0,6.0,7.0,5.0,4.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,22.0,1.0,1.0,2.0,1.0,2.0,Physics,1163
1.0,0.0,0.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,5.0,4.0,5.0,3.0,3.0,0.0,6.0,6.0,6.0,5.0,5.0,7.0,5.0,6.0,5.0,2.0,2.0,1.0,3.0,5.0,5.0,2.0,3.0,3.0,2.0,2.0,1.0,25.0,1.0,1.0,2.0,1.0,3.0,geography,1164
1.0,0.0,0.0,1.0,5.0,3.0,3.0,1.0,5.0,4.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,2.0,4.0,2.0,5.0,5.0,5.0,3.0,0.0,7.0,2.0,1.0,6.0,1.0,6.0,1.0,7.0,7.0,3.0,4.0,1.0,2.0,4.0,5.0,2.0,5.0,4.0,2.0,2.0,1.0,49.0,2.0,2.0,1.0,2.0,5.0,Political Science,1165
1.0,0.0,0.0,4.0,4.0,1.0,2.0,2.0,4.0,1.0,4.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,0.0,4.0,2.0,2.0,3.0,6.0,5.0,5.0,6.0,6.0,5.0,2.0,1.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,29.0,1.0,2.0,1.0,1.0,2.0,,1166
1.0,0.0,0.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,1.0,1.0,6.0,6.0,6.0,4.0,2.0,7.0,1.0,5.0,1.0,4.0,4.0,5.0,4.0,5.0,1.0,2.0,1.0,1.0,19.0,1.0,2.0,2.0,1.0,3.0,,1167
0.0,1.0,0.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,0.0,4.0,3.0,1.0,4.0,5.0,6.0,7.0,4.0,7.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,1.0,1.0,2.0,1.0,19.0,1.0,2.0,2.0,1.0,3.0,,1168
1.0,0.0,0.0,2.0,4.0,4.0,5.0,1.0,5.0,4.0,3.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,4.0,5.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,0.0,6.0,3.0,1.0,7.0,1.0,6.0,3.0,6.0,6.0,1.0,4.0,2.0,2.0,5.0,5.0,4.0,2.0,4.0,2.0,1.0,1.0,31.0,1.0,6.0,2.0,1.0,2.0,Sport Management,1169
1.0,0.0,0.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,2.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,0.0,5.0,6.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,44.0,1.0,6.0,1.0,1.0,3.0,Sociology,1170
1.0,0.0,0.0,3.0,5.0,5.0,2.0,5.0,4.0,4.0,5.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,5.0,4.0,2.0,5.0,3.0,4.0,5.0,0.0,4.0,2.0,6.0,2.0,3.0,6.0,5.0,6.0,6.0,1.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,1.0,1.0,2.0,34.0,1.0,2.0,2.0,1.0,4.0,Political Science,1171
1.0,0.0,0.0,1.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,5.0,5.0,2.0,0.0,5.0,7.0,2.0,6.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,2.0,5.0,4.0,3.0,2.0,1.0,59.0,1.0,1.0,2.0,2.0,8.0,History,1172
1.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,0.0,3.0,3.0,1.0,5.0,3.0,5.0,7.0,6.0,6.0,2.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,2.0,1.0,2.0,2.0,26.0,1.0,12.0,1.0,1.0,4.0,,1173
0.0,0.0,0.0,2.0,3.0,4.0,5.0,2.0,5.0,5.0,4.0,0.0,3.0,0.0,2.0,5.0,0.0,1.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,0.0,5.0,5.0,1.0,7.0,2.0,6.0,5.0,5.0,7.0,1.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,20.0,1.0,1.0,2.0,1.0,1.0,Architecture,1174
0.0,1.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,0.0,5.0,2.0,2.0,7.0,5.0,2.0,6.0,6.0,6.0,5.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,36.0,1.0,1.0,2.0,2.0,3.0,chemistry,1175
1.0,0.0,0.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,0.0,7.0,5.0,3.0,4.0,2.0,6.0,2.0,5.0,4.0,6.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0,56.0,1.0,9.0,2.0,2.0,3.0,Electrical Engineering,1176
1.0,0.0,0.0,1.0,5.0,3.0,2.0,1.0,4.0,4.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,5.0,3.0,1.0,1.0,5.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,5.0,4.0,2.0,2.0,1.0,1.0,66.0,1.0,2.0,2.0,2.0,3.0,communications,1177
1.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,5.0,4.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,0.0,6.0,3.0,2.0,7.0,1.0,6.0,3.0,6.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,44.0,1.0,1.0,1.0,2.0,2.0,classics,1178
1.0,0.0,0.0,1.0,5.0,5.0,3.0,1.0,5.0,5.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,3.0,5.0,5.0,5.0,3.0,0.0,7.0,2.0,1.0,6.0,1.0,6.0,1.0,5.0,7.0,2.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,1.0,2.0,1.0,57.0,2.0,2.0,2.0,1.0,5.0,Biology,1179
1.0,0.0,0.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,0.0,5.0,6.0,5.0,3.0,6.0,6.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,1.0,3.0,1.0,1.0,15.0,1.0,2.0,2.0,1.0,2.0,,1180
0.0,1.0,0.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,7.0,2.0,7.0,7.0,6.0,7.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,1.0,22.0,1.0,2.0,2.0,1.0,7.0,psychology,1181
1.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,2.0,0.0,3.0,3.0,1.0,2.0,5.0,7.0,7.0,5.0,3.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,26.0,1.0,1.0,2.0,2.0,2.0,Dietetics,1182
1.0,0.0,0.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,2.0,1.0,5.0,2.0,0.0,3.0,6.0,2.0,1.0,2.0,5.0,3.0,4.0,6.0,6.0,3.0,1.0,3.0,5.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,22.0,2.0,2.0,1.0,1.0,5.0,,1183
1.0,0.0,0.0,1.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,1.0,3.0,3.0,5.0,5.0,4.0,4.0,0.0,6.0,1.0,1.0,7.0,5.0,4.0,5.0,5.0,7.0,2.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,1.0,2.0,1.0,67.0,2.0,1.0,2.0,2.0,5.0,History,1184
1.0,0.0,0.0,4.0,3.0,1.0,5.0,5.0,5.0,1.0,5.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,5.0,7.0,6.0,2.0,1.0,7.0,5.0,6.0,3.0,1.0,2.0,5.0,1.0,5.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,33.0,1.0,3.0,2.0,2.0,4.0,Physics,1185
1.0,0.0,0.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,6.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,22.0,1.0,2.0,2.0,1.0,2.0,English/History,1186
1.0,0.0,0.0,2.0,4.0,5.0,5.0,2.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,3.0,2.0,6.0,2.0,6.0,6.0,7.0,7.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,1.0,52.0,1.0,12.0,2.0,2.0,3.0,English,1187
1.0,0.0,0.0,2.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,0.0,5.0,5.0,2.0,4.0,3.0,6.0,4.0,4.0,6.0,2.0,5.0,2.0,3.0,3.0,4.0,5.0,5.0,2.0,3.0,1.0,1.0,52.0,1.0,2.0,1.0,2.0,3.0,Comp sci,1188
